model,seed,week,shipping,surcharge,holding,in_transit,stockout,couple,demurrage,rework,briefing,audit,air,inspect,dual_source,total
x-ai-grok-4.5,72,8,370.26,0.0,0.0,103.0,100.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.0,602.26
x-ai-grok-4.5,72,9,157.62,0.0,51.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,4.0,590.62
x-ai-grok-4.5,72,10,0.0,0.0,30.0,78.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,4.0,148.0
x-ai-grok-4.5,72,11,0.0,0.0,83.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,4.0,332.0
x-ai-grok-4.5,72,12,113.56,0.0,89.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,226.56
x-ai-grok-4.5,72,13,0.0,0.0,68.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,92.0
x-ai-grok-4.5,72,14,66.58,0.0,53.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,163.58
x-ai-grok-4.5,72,15,145.26,0.0,52.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,261.26
x-ai-grok-4.5,72,16,89.22,0.0,41.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,214.22
x-ai-grok-4.5,72,17,0.0,0.0,45.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,109.0
x-ai-grok-4.5,72,18,78.59,0.0,65.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,192.59
x-ai-grok-4.5,72,19,69.01,0.0,61.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,179.01
x-ai-grok-4.5,72,20,70.81,0.0,38.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,177.81
x-ai-grok-4.5,72,21,74.91,0.0,18.0,85.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,4.0,231.91
x-ai-grok-4.5,72,22,0.0,0.0,9.0,85.0,0.0,0.0,90.0,0.0,0.0,0.0,225.0,0.0,4.0,413.0
x-ai-grok-4.5,72,23,0.0,0.0,9.0,85.0,0.0,0.0,130.0,0.0,0.0,0.0,300.0,0.0,4.0,528.0
x-ai-grok-4.5,72,24,0.0,0.0,12.0,85.0,0.0,0.0,170.0,0.0,0.0,0.0,300.0,0.0,4.0,571.0
x-ai-grok-4.5,72,25,0.0,0.0,19.0,85.0,0.0,0.0,170.0,0.0,0.0,0.0,300.0,0.0,4.0,578.0
x-ai-grok-4.5,72,26,0.0,0.0,10.0,85.0,0.0,0.0,170.0,0.0,0.0,0.0,300.0,0.0,4.0,569.0
x-ai-grok-4.5,74,1,29.69,0.0,57.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.69
x-ai-grok-4.5,74,2,127.73,0.0,26.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.73
x-ai-grok-4.5,74,3,42.92,0.0,10.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.92
x-ai-grok-4.5,74,4,65.92,0.0,0.0,106.0,120.0,0.0,50.0,0.0,0.0,25.0,0.0,0.0,0.0,366.92
x-ai-grok-4.5,74,5,0.0,0.0,0.0,106.0,60.0,0.0,130.0,0.0,0.0,0.0,300.0,0.0,0.0,596.0
x-ai-grok-4.5,74,6,0.0,0.0,4.0,106.0,0.0,0.0,162.0,0.0,0.0,0.0,300.0,0.0,0.0,572.0
x-ai-grok-4.5,74,7,0.0,0.0,0.0,106.0,60.0,0.0,212.0,0.0,0.0,0.0,225.0,0.0,0.0,603.0
x-ai-grok-4.5,74,8,0.0,0.0,0.0,106.0,0.0,0.0,212.0,0.0,0.0,0.0,300.0,0.0,0.0,618.0
x-ai-grok-4.5,74,9,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,402.0
x-ai-grok-4.5,74,10,33.9,0.0,73.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.9
x-ai-grok-4.5,74,11,21.7,0.0,47.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.7
x-ai-grok-4.5,74,12,0.92,0.0,19.0,53.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,97.92
x-ai-grok-4.5,74,13,144.54,0.0,0.0,93.0,160.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,4.0,449.54
x-ai-grok-4.5,74,14,116.4,0.0,38.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,4.0,531.4
x-ai-grok-4.5,74,15,88.4,0.0,25.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,212.4
x-ai-grok-4.5,74,16,0.0,0.0,46.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,105.0
x-ai-grok-4.5,74,17,0.0,0.0,53.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,82.0
x-ai-grok-4.5,74,18,107.2,0.0,57.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,198.2
x-ai-grok-4.5,74,19,149.36,0.0,35.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,243.36
x-ai-grok-4.5,74,20,0.0,0.0,12.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,71.0
x-ai-grok-4.5,74,21,183.15,0.0,23.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,275.15
x-ai-grok-4.5,74,22,60.54,0.0,23.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,147.54
x-ai-grok-4.5,74,23,54.22,0.0,0.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,238.22
x-ai-grok-4.5,74,24,119.46,0.0,38.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,4.0,531.46
x-ai-grok-4.5,74,25,0.0,0.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,86.0
x-ai-grok-4.5,74,26,0.0,0.0,22.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,56.0
x-ai-grok-4.5,75,1,23.03,0.0,66.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.03
x-ai-grok-4.5,75,2,135.37,0.0,47.0,40.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.0,251.37
x-ai-grok-4.5,75,3,112.81,0.0,26.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,207.81
x-ai-grok-4.5,75,4,112.81,0.0,18.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,214.81
x-ai-grok-4.5,75,5,90.25,0.0,27.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,191.25
x-ai-grok-4.5,75,6,90.25,0.0,36.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,195.25
x-ai-grok-4.5,75,7,89.22,0.0,39.0,69.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.0,226.22
x-ai-grok-4.5,75,8,56.12,0.0,40.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,164.12
x-ai-grok-4.5,75,9,49.66,0.0,44.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,161.66
x-ai-grok-4.5,75,10,9.01,0.0,53.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,111.01
x-ai-grok-4.5,75,11,42.4,0.0,46.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,142.4
x-ai-grok-4.5,75,12,21.26,0.0,39.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,114.26
x-ai-grok-4.5,75,13,205.27,0.0,16.0,75.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,4.0,330.27
x-ai-grok-4.5,75,14,194.34,40.0,10.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,4.0,663.34
x-ai-grok-4.5,75,15,265.91,0.0,0.0,155.0,60.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,4.0,709.91
